X1,X2,X3,X4,X5,X6,X7,X8,X9,Y,A
6,4,337,0,1,1,0,6,1,0,1
6,1,286,0,1,1,0,3,1,0,1
6,0,247,0,0,1,0,6,1,0,1
6,1,439,0,0,1,0,3,1,0,1
6,7,139,0,1,1,0,3,1,0,1
6,9,79,1,1,1,0,3,1,0,1
6,0,175,1,1,1,1,6,1,0,1
6,0,262,0,1,1,1,6,1,0,1
6,0,61,0,1,1,0,1,1,0,1
6,9,78,1,0,1,1,5,1,0,1
6,5,102,1,1,1,0,0,1,0,1
6,1,143,1,1,1,1,1,1,0,1
6,1,345,1,1,1,0,1,1,0,1
6,4,185,0,1,1,0,6,1,0,1
6,4,207,0,0,1,0,6,1,0,1
6,7,125,1,1,1,0,3,1,0,1
6,10,240,1,2,1,0,6,1,0,1
6,4,193,1,1,1,0,6,1,0,1
6,1,136,1,1,1,0,0,1,0,1
6,0,338,1,2,1,0,3,1,0,1
6,1,87,1,1,1,0,0,1,0,1
6,1,98,1,1,1,1,2,1,0,1
6,9,186,1,2,1,0,5,1,0,1
6,7,579,0,1,1,0,3,1,0,1
6,4,165,1,2,1,0,6,1,0,0
6,2,85,0,1,1,0,1,1,0,1
6,7,506,1,1,1,1,3,1,0,1
6,4,843,1,0,1,0,6,1,0,1
6,9,292,1,1,1,1,6,1,0,1
6,7,93,0,1,1,0,3,1,0,1
6,4,128,0,1,1,0,2,1,0,1
6,7,107,1,1,1,1,3,1,0,1
6,0,303,0,2,1,0,1,1,0,1
6,7,81,1,1,1,0,3,1,0,1
6,1,270,0,1,1,0,2,1,0,1
6,9,228,0,1,1,0,3,1,0,1
6,1,673,1,1,1,1,2,1,1,1
6,0,233,1,1,1,0,6,1,0,1
6,4,461,0,1,1,0,6,1,0,1
6,0,138,1,1,1,0,6,1,0,1
6,9,412,0,1,1,0,5,1,0,1
6,1,179,1,2,1,0,2,1,0,1
6,4,19,0,0,1,0,6,1,0,1
6,9,228,0,1,1,0,6,1,0,1
6,1,717,1,1,1,0,0,1,0,1
6,1,1077,1,1,1,0,1,1,0,1
6,7,146,0,1,1,0,3,1,0,1
6,7,167,0,2,1,0,1,1,0,1
6,1,356,1,1,1,0,3,1,0,1
6,1,172,1,1,1,0,2,1,0,1
6,10,67,0,1,1,0,5,1,0,1
6,7,291,0,2,1,0,0,1,0,1
6,8,256,1,2,1,0,2,1,0,1
6,3,286,0,0,1,0,6,1,0,1
6,0,477,0,1,1,0,6,1,0,1
6,7,322,0,1,1,0,3,1,0,1
6,0,216,1,1,1,0,3,1,0,1
6,9,168,0,1,1,0,2,1,0,1
6,5,132,0,1,1,0,6,1,0,1
6,9,64,0,1,1,0,6,1,0,1
6,0,209,0,2,1,0,6,1,0,1
6,1,177,1,1,1,1,0,1,0,1
6,0,580,1,1,1,0,5,1,0,1
6,7,165,1,0,1,0,5,1,0,1
6,0,300,1,1,1,0,5,1,0,1
6,1,136,0,1,1,0,0,1,0,1
6,0,125,0,1,1,0,3,1,0,1
6,5,238,0,1,1,0,3,1,0,1
6,9,124,0,2,1,0,5,1,0,1
6,4,18,1,1,1,0,6,1,0,1
6,7,730,0,2,1,0,2,1,0,1
6,9,79,0,2,1,0,5,1,0,1
6,9,142,1,2,1,0,3,1,0,1
6,1,389,0,2,1,1,3,1,0,1
6,7,702,0,2,1,0,3,1,0,1
6,9,151,0,0,1,0,5,1,0,1
6,1,211,1,1,1,0,0,1,0,1
6,7,117,1,1,1,0,1,1,0,1
6,9,232,1,1,1,0,5,1,0,1
6,7,370,1,1,1,1,3,1,0,1
6,4,46,0,1,1,1,2,1,0,1
6,0,50,0,1,1,1,3,1,0,1
6,0,181,0,1,1,1,3,1,0,1
6,9,361,0,1,1,0,3,1,0,1
6,0,73,0,0,1,0,2,1,0,1
6,0,67,0,1,1,0,6,1,0,1
6,1,350,0,2,1,0,1,1,0,1
6,6,150,1,2,1,0,6,1,0,1
6,4,611,0,0,1,0,6,1,0,1
6,4,89,0,0,1,0,6,1,0,1
6,0,611,0,2,1,0,3,1,0,1
6,7,962,0,1,1,0,3,1,0,1
6,9,10,0,2,1,0,2,1,0,1
6,5,118,0,1,1,0,5,1,0,1
6,1,92,0,1,1,0,1,1,0,1
6,9,143,1,1,1,0,0,1,0,1
6,0,189,0,1,1,0,2,1,0,1
6,1,75,1,1,1,0,2,1,0,1
6,1,189,1,0,1,0,2,1,0,1
6,1,55,0,0,1,0,1,1,0,1
6,3,935,1,1,1,0,2,1,1,1
6,0,56,1,2,1,1,3,1,0,1
6,7,225,0,1,1,0,3,1,0,1
6,4,125,1,0,1,0,6,1,0,1
6,0,286,1,1,1,1,3,1,0,1
6,1,164,1,1,1,0,0,1,0,1
6,9,98,1,2,1,0,5,1,0,1
6,6,446,0,1,1,0,5,1,0,1
6,1,742,0,0,1,1,3,1,0,1
6,0,120,1,1,1,0,6,1,0,1
6,7,122,0,0,1,0,3,1,0,1
6,0,248,1,1,1,0,3,1,0,1
6,3,205,1,0,1,1,0,1,0,1
6,0,261,1,1,1,0,6,1,0,1
6,1,83,1,1,1,0,0,1,0,1
6,4,106,1,0,1,0,6,1,0,1
6,0,106,0,2,1,0,6,1,0,1
6,0,108,0,1,1,0,3,1,0,1
6,0,364,0,0,1,0,3,1,0,1
6,5,136,0,1,1,0,1,1,0,1
6,1,173,0,1,1,0,2,1,0,1
6,7,241,1,1,1,0,3,1,0,1
6,4,224,1,2,1,0,2,1,0,1
6,0,148,1,2,1,1,1,1,0,1
6,9,196,1,1,1,1,5,1,0,1
6,3,111,0,2,1,0,5,1,0,1
6,0,231,1,2,1,0,6,1,0,1
6,0,316,0,1,1,0,3,1,0,1
6,0,669,0,1,1,0,3,1,0,1
6,7,425,1,2,1,0,3,1,0,1
6,1,121,1,1,1,0,2,1,0,1
6,4,174,1,1,1,0,3,1,0,1
6,6,88,0,2,1,1,6,1,0,1
6,2,135,1,1,1,0,3,1,0,1
6,1,402,1,2,1,1,3,1,0,1
6,7,158,1,2,1,0,3,1,0,1
6,0,220,0,1,1,0,2,1,0,1
6,1,254,1,0,1,0,0,1,0,1
6,9,503,1,1,1,0,3,1,0,1
6,7,680,0,0,1,0,5,1,0,1
6,2,130,1,1,1,0,6,1,0,1
6,1,164,0,1,1,0,0,1,0,1
6,9,113,0,1,1,0,5,1,0,1
6,4,195,0,1,1,0,6,1,0,1
6,7,347,1,1,1,0,3,1,0,1
6,0,208,1,1,1,0,6,1,0,1
6,10,404,0,2,1,0,6,1,0,1
6,1,396,0,2,1,0,3,1,0,1
6,1,98,0,1,1,0,2,1,0,1
6,7,229,0,1,1,0,0,1,0,1
6,2,350,1,1,1,0,0,1,0,1
6,4,379,1,1,3,0,6,1,0,1
6,9,168,1,1,3,0,3,1,0,1
6,0,158,1,1,3,0,6,1,0,1
6,9,210,0,1,3,0,6,1,0,1
6,6,102,1,1,3,0,3,1,0,1
6,0,306,0,0,3,0,2,1,0,1
6,4,218,0,0,3,0,3,1,0,1
6,1,77,0,1,3,0,2,1,0,1
6,1,54,0,1,3,1,2,1,0,1
6,0,344,1,2,3,0,3,1,0,1
6,1,195,1,2,3,0,2,1,0,0
6,7,202,0,1,3,0,3,1,0,1
6,9,278,1,1,3,0,1,1,0,1
6,0,189,0,2,3,0,6,1,0,1
6,0,83,0,1,3,0,2,1,0,1
6,0,18,1,1,3,1,6,1,0,1
6,0,235,1,1,3,0,2,1,0,1
6,4,290,0,2,3,0,6,1,0,1
6,6,402,0,1,3,0,6,1,0,1
6,7,1030,1,1,3,0,3,1,1,1
6,0,144,0,1,3,0,6,1,0,1
6,0,69,0,1,3,0,3,1,0,1
6,0,243,0,1,3,0,2,1,0,1
6,9,769,0,1,3,0,5,1,0,1
6,1,231,0,0,3,0,0,1,0,1
6,6,442,1,1,3,1,6,1,0,1
6,7,455,0,2,3,0,3,1,0,1
6,2,154,1,1,3,0,6,1,0,1
6,7,393,0,0,3,0,1,1,0,1
6,0,203,1,1,3,0,3,1,0,1
6,7,140,0,1,3,1,3,1,0,1
6,0,483,0,1,3,0,3,1,0,1
6,9,259,0,1,3,1,0,1,0,1
6,1,227,0,1,3,0,2,1,0,1
6,7,245,1,1,3,0,3,1,0,1
6,9,186,1,2,3,0,6,1,0,1
6,2,623,0,1,3,0,0,1,0,1
6,1,102,0,1,3,0,2,1,0,1
6,4,342,0,1,3,0,1,1,0,1
6,9,225,1,1,3,0,5,1,0,1
6,6,87,0,0,3,0,6,1,0,1
6,6,262,1,2,3,0,6,1,0,1
6,7,271,1,2,3,1,5,1,0,1
6,9,198,1,1,3,0,5,1,0,1
6,3,150,1,1,3,0,2,1,0,1
6,1,241,0,1,3,0,5,1,0,1
6,0,196,0,0,3,0,6,1,0,1
6,3,246,0,1,3,0,6,1,0,1
6,4,140,1,1,3,0,6,1,0,1
6,0,175,0,1,3,0,2,1,0,1
6,9,1623,0,1,3,0,5,1,1,1
6,1,144,0,1,3,1,0,1,0,1
6,4,451,0,1,3,0,6,1,0,1
6,0,159,1,1,3,0,6,1,0,1
6,9,170,1,1,3,0,5,1,0,1
6,0,243,0,1,3,0,3,1,0,1
6,10,112,1,2,3,0,0,1,0,1
6,3,262,0,1,3,0,0,1,0,1
6,1,53,0,1,3,1,1,1,0,1
6,9,204,0,0,3,0,3,1,0,1
6,6,678,1,1,3,0,6,1,0,1
6,1,182,1,2,3,0,2,1,0,1
6,7,162,0,1,3,0,3,1,0,1
6,0,177,1,1,3,1,3,1,0,1
6,0,358,1,1,3,0,0,1,0,1
6,4,1677,0,1,3,0,6,1,1,1
6,4,310,1,1,3,0,5,1,0,1
6,0,47,0,0,3,0,3,1,0,1
6,1,30,0,0,3,0,0,1,0,1
6,5,116,0,1,3,0,6,1,0,1
6,7,169,1,1,3,0,3,1,0,1
6,5,145,0,1,3,0,0,1,0,1
6,9,278,1,1,3,0,5,1,0,1
6,9,226,1,1,3,0,6,1,0,1
6,7,157,0,1,3,0,2,1,0,1
6,9,349,1,1,3,0,5,1,0,1
6,0,233,1,1,3,0,5,1,0,1
6,0,198,0,1,3,0,2,1,0,1
6,2,82,0,1,3,0,6,1,0,1
6,9,198,0,2,3,0,6,1,0,1
6,9,120,1,1,3,0,6,1,0,1
6,1,128,0,1,3,0,0,1,0,1
6,2,166,0,1,3,0,3,1,0,1
6,4,211,1,1,3,0,6,1,0,1
6,7,369,1,1,3,1,2,1,0,1
6,2,91,1,1,3,0,3,1,0,1
6,1,371,0,1,3,0,0,1,0,1
6,1,310,0,1,3,0,2,1,0,1
6,1,158,1,1,3,0,1,1,0,1
6,1,198,0,1,3,0,1,1,0,1
6,0,145,0,1,3,0,3,1,0,1
6,7,102,0,2,3,0,3,1,0,1
6,0,179,1,0,3,1,3,1,0,1
6,9,73,0,0,3,0,6,1,0,1
6,0,263,0,1,3,0,3,1,0,1
6,0,342,0,1,3,0,3,1,0,1
6,1,13,0,1,3,0,1,1,0,1
6,1,79,0,1,3,0,2,1,0,1
6,9,358,0,1,3,0,3,1,0,1
6,0,150,1,2,3,1,3,1,0,1
6,6,792,0,1,3,0,6,1,0,1
6,2,242,1,2,3,0,6,1,0,1
6,6,123,1,2,3,0,3,1,0,1
6,0,161,1,1,3,1,5,1,0,1
6,0,268,0,1,3,0,6,1,0,1
6,0,259,0,0,3,1,3,1,0,1
6,0,26,1,2,3,1,6,1,0,1
6,0,424,0,2,3,0,6,1,0,1
6,2,179,0,1,3,0,1,1,0,1
6,5,383,1,1,3,0,6,1,0,1
6,9,195,0,1,3,1,0,1,0,1
6,1,1297,0,1,3,1,3,1,1,1
6,9,217,0,1,3,0,0,1,0,1
6,1,189,0,1,3,0,0,1,0,1
6,1,260,1,1,3,1,0,1,0,1
6,0,179,1,1,3,0,1,1,0,1
6,0,266,0,2,3,0,6,1,0,0
6,3,352,0,1,3,0,3,1,0,1
6,0,695,0,1,3,0,3,1,0,1
6,0,76,0,0,3,0,3,1,0,1
6,4,310,0,1,3,0,6,1,0,1
6,1,112,0,1,3,0,0,1,0,1
6,9,140,0,2,3,1,5,1,0,0
6,0,262,0,2,3,1,6,1,0,1
6,1,424,1,1,3,0,0,1,0,1
6,9,1906,0,1,3,0,5,1,0,1
6,9,219,1,1,3,0,5,1,0,1
6,0,135,0,1,3,0,6,1,0,1
6,4,407,0,1,3,0,6,1,0,1
6,9,402,1,1,3,0,5,1,0,1
6,9,209,0,1,3,0,2,1,0,1
6,0,92,1,1,3,0,5,1,0,1
6,7,193,0,1,3,0,3,1,0,1
6,0,65,1,2,3,1,6,1,0,1
6,1,284,0,1,3,0,2,1,0,1
6,1,285,0,1,3,0,2,1,0,1
6,0,278,1,2,3,0,6,1,0,1
6,0,389,0,2,3,0,6,1,0,1
6,7,158,0,1,3,0,3,1,0,1
6,7,87,0,1,3,0,3,1,0,1
6,1,147,1,1,3,0,1,1,0,1
6,0,635,0,1,3,0,3,1,0,1
6,1,289,0,2,3,0,0,1,0,1
6,4,170,1,1,3,0,6,1,0,1
6,0,802,1,1,3,0,6,1,0,1
6,9,381,1,1,3,0,1,1,0,1
6,1,57,0,1,3,0,0,1,0,1
6,9,304,1,1,3,0,5,1,0,1
6,0,241,1,1,3,0,2,1,0,1
6,0,230,1,0,3,1,6,1,0,1
6,9,79,0,1,3,0,5,1,0,1
6,9,262,0,1,3,0,5,1,0,1
6,1,145,1,1,3,0,2,1,0,1
6,9,252,0,1,3,0,5,1,0,1
6,7,329,0,2,3,0,0,1,0,1
6,9,191,0,1,3,0,5,1,0,1
6,9,116,0,1,3,0,6,1,0,1
6,0,246,0,2,3,0,6,1,0,1
6,7,532,0,1,3,0,1,1,0,1
6,4,293,0,2,3,0,0,1,0,1
6,9,37,1,2,3,0,5,1,0,1
6,0,132,1,1,3,1,6,1,0,1
6,0,530,0,2,3,0,6,1,0,1
6,4,90,1,0,3,0,6,1,0,1
6,0,29,1,1,3,0,3,1,0,1
6,1,311,1,1,3,0,0,1,0,1
6,9,211,0,2,3,0,5,1,0,1
6,4,312,1,2,3,0,6,1,0,1
6,3,392,0,0,3,0,6,1,0,1
6,1,191,0,1,3,0,3,1,0,1
6,1,328,0,1,3,0,3,1,0,1
6,3,100,1,1,3,0,3,1,0,1
6,3,226,0,1,3,0,3,1,0,1
6,1,333,0,1,3,1,2,1,0,1
6,7,322,0,1,3,0,3,1,0,1
6,7,202,0,1,3,0,0,1,0,1
6,6,739,0,2,3,0,6,1,0,1
6,7,262,0,1,3,1,3,1,0,1
6,9,245,0,1,3,1,2,1,0,1
6,0,160,1,0,3,0,6,1,0,1
6,0,189,0,2,3,0,6,1,0,1
6,1,477,1,1,3,0,2,1,0,1
6,0,65,0,1,3,0,3,1,0,1
6,0,221,1,1,3,0,3,1,0,1
6,0,197,0,1,3,1,3,1,0,1
6,7,178,1,1,3,0,3,1,0,1
6,0,221,0,1,3,1,5,1,0,1
6,4,75,1,1,3,0,6,1,0,1
6,2,400,0,1,3,0,5,1,0,1
6,6,346,0,1,3,0,6,1,0,1
6,7,60,0,1,3,0,3,1,0,1
6,1,276,1,1,3,0,2,1,0,1
6,0,390,1,2,3,0,3,1,0,1
6,4,716,1,1,3,0,6,1,0,1
6,0,189,1,0,3,0,6,1,0,1
6,4,125,0,2,3,0,6,1,0,1
6,5,234,1,1,3,0,3,1,0,1
6,3,283,0,1,3,0,0,1,0,1
6,2,109,0,1,3,0,2,1,0,1
6,6,144,1,1,3,0,2,1,0,1
6,6,95,1,0,3,0,2,1,0,1
6,6,31,0,1,3,0,6,1,0,1
6,10,112,1,2,3,0,2,1,0,1
6,0,161,1,1,3,1,6,1,0,1
6,0,87,0,1,3,0,6,1,0,1
6,1,285,1,1,3,0,2,1,0,1
6,0,178,0,1,3,0,6,1,0,1
6,7,174,0,1,3,0,3,1,0,1
6,9,631,0,1,3,0,2,1,0,1
6,9,152,0,1,3,0,6,1,0,1
6,5,176,0,1,3,0,3,1,0,1
6,7,32,0,1,3,0,1,1,0,1
6,1,1529,1,1,3,0,0,1,0,1
6,0,254,1,1,3,0,6,1,0,1
6,1,214,0,1,3,0,0,1,0,1
6,2,147,1,1,3,0,0,1,0,1
6,1,800,0,1,3,0,0,1,0,1
6,7,106,1,1,3,0,3,1,0,1
6,9,135,0,1,3,0,2,1,0,1
6,0,112,0,1,3,0,3,1,0,1
6,2,222,1,1,3,0,6,1,0,1
6,9,421,0,2,3,0,5,1,0,0
6,0,239,1,2,3,1,3,1,0,1
6,5,55,0,1,3,0,0,1,0,1
6,0,157,0,1,3,0,3,1,0,1
6,10,303,0,0,3,0,6,1,0,1
6,0,233,0,0,3,0,3,1,0,1
6,3,211,1,1,3,1,0,1,0,1
6,9,139,1,2,3,1,5,1,0,1
6,1,329,0,1,3,1,2,1,0,1
6,7,128,1,1,3,0,3,1,0,1
6,0,122,0,2,3,0,6,1,0,1
6,9,343,1,2,3,0,5,1,0,1
6,7,126,0,0,3,1,2,1,0,1
6,1,249,1,1,3,0,0,1,0,1
6,1,59,0,1,3,0,5,1,0,1
6,0,166,1,1,3,0,6,1,0,1
6,7,190,0,1,3,0,3,1,0,1
6,7,51,1,1,4,0,6,1,0,1
6,1,117,0,1,4,0,0,1,0,1
6,10,275,0,1,4,0,0,1,0,1
6,7,124,1,1,4,0,3,1,0,1
6,9,479,0,1,4,0,5,1,0,1
6,9,285,1,1,4,0,6,1,0,1
6,0,322,0,1,4,0,6,1,0,1
6,9,720,0,1,4,0,5,1,0,1
6,3,92,0,1,4,0,2,1,0,1
6,1,188,1,1,4,0,0,1,0,1
6,0,395,1,1,4,0,3,1,0,1
6,9,261,1,1,4,0,1,1,0,1
6,9,446,0,0,4,0,5,1,0,1
6,1,198,1,2,4,0,1,1,0,1
6,6,312,0,1,4,0,6,1,0,1
6,1,275,1,1,4,0,2,1,0,1
6,9,333,1,1,4,0,5,1,0,1
6,4,296,0,1,4,0,3,1,0,1
6,2,128,0,1,4,0,2,1,0,1
6,1,292,0,2,4,0,3,1,0,1
6,7,421,0,0,4,0,3,1,0,1
6,2,268,0,2,4,0,5,1,0,1
6,0,232,0,0,4,0,6,1,0,1
6,0,152,0,1,4,0,3,1,0,1
6,9,104,0,1,4,0,1,1,0,1
6,0,416,0,2,4,0,3,1,0,1
6,0,174,1,2,4,1,6,1,0,1
6,7,193,0,1,4,0,3,1,0,1
6,1,294,1,1,4,0,3,1,0,1
6,0,102,0,1,4,0,6,1,0,1
6,1,143,0,0,4,0,2,1,0,1
6,3,128,1,1,4,0,0,1,0,1
6,0,105,1,2,4,0,2,1,0,1
6,0,992,0,2,4,0,6,1,1,1
6,1,250,0,1,4,0,1,1,0,1
6,4,254,1,2,4,0,6,1,0,1
6,4,149,0,0,4,1,3,1,0,1
6,9,133,1,1,4,0,5,1,0,1
6,9,374,0,0,4,0,5,1,0,1
6,7,425,1,1,4,0,6,1,0,1
6,9,464,1,1,4,0,6,1,0,1
6,2,439,1,1,4,0,2,1,0,1
6,0,83,0,1,4,0,3,1,0,1
6,9,149,1,1,4,0,3,1,0,1
6,9,274,1,1,4,0,5,1,0,1
6,0,325,1,2,4,0,6,1,0,1
6,9,216,0,1,4,0,5,1,0,1
6,2,161,1,1,4,1,2,1,0,1
6,7,111,0,2,4,0,3,1,0,0
6,0,359,1,2,4,0,3,1,0,1
6,9,327,1,1,4,0,5,1,0,1
6,4,236,1,0,4,0,6,1,0,1
6,7,492,1,1,4,0,1,1,0,1
6,0,241,0,1,4,0,6,1,0,1
6,2,1138,1,1,4,0,6,1,1,1
6,1,123,0,1,4,0,1,1,0,1
6,4,295,1,1,4,0,6,1,0,1
6,1,287,0,1,4,0,1,1,0,1
6,0,140,1,2,4,0,6,1,0,1
6,1,233,1,1,4,0,3,1,0,1
6,9,254,1,1,4,0,5,1,0,1
6,9,255,1,1,4,0,5,1,0,1
6,0,184,1,0,4,0,6,1,0,1
6,1,294,1,1,4,0,3,1,0,1
6,1,285,1,1,4,0,3,1,0,1
6,9,336,0,2,4,0,6,1,0,1
6,1,344,1,1,4,1,1,1,0,1
6,1,786,1,1,4,0,0,1,1,1
6,0,153,1,1,4,0,6,1,0,1
6,0,260,1,2,4,0,3,1,0,1
6,1,164,1,1,4,0,2,1,0,1
6,9,255,1,2,4,0,6,1,0,1
6,9,192,1,1,4,0,5,1,0,1
6,0,388,0,1,4,0,6,1,0,1
6,9,221,0,1,4,0,5,1,0,1
6,0,25,0,2,4,0,6,1,0,1
6,1,104,0,1,4,0,1,1,0,1
6,1,283,0,1,4,0,2,1,0,1
6,5,448,1,2,4,0,3,1,0,1
6,9,127,0,2,4,0,5,1,0,1
6,0,378,1,1,4,0,3,1,0,1
6,1,67,1,1,4,0,2,1,0,1
6,1,221,0,1,4,0,1,1,0,1
6,4,150,0,1,4,0,1,1,0,1
6,9,144,1,1,4,0,5,1,0,1
6,9,296,1,0,4,0,5,1,0,1
6,9,245,0,2,4,0,5,1,0,1
6,1,143,0,2,4,0,2,1,0,1
6,7,231,0,0,4,0,3,1,0,1
6,1,227,0,1,4,0,0,1,0,1
6,0,69,0,1,4,0,5,1,0,1
6,0,799,0,2,4,0,3,1,0,1
6,1,109,0,1,4,1,2,1,0,1
6,1,45,1,1,4,0,0,1,0,1
6,5,120,1,1,4,0,2,1,0,1
6,7,180,1,2,4,0,3,1,0,1
6,5,112,1,0,4,0,0,1,0,1
6,1,148,1,2,4,0,1,1,0,1
6,0,223,1,1,4,0,6,1,0,1
6,9,566,1,2,4,0,6,1,0,1
6,9,274,1,1,4,0,3,1,0,1
6,1,49,1,1,4,0,2,1,0,1
6,1,97,1,1,4,1,2,1,0,1
6,0,511,1,2,4,0,3,1,0,1
6,0,157,1,1,4,0,3,1,0,1
6,1,101,0,1,4,0,2,1,0,1
6,4,866,1,0,4,0,6,1,0,1
6,1,279,0,1,4,0,2,1,0,1
6,9,530,1,1,4,0,3,1,0,1
6,1,129,1,2,4,0,1,1,0,1
6,7,60,1,0,4,1,3,1,0,1
6,7,516,0,0,4,1,3,1,0,1
6,4,617,0,1,4,0,2,1,0,1
6,9,125,0,1,4,0,5,1,0,1
6,1,171,1,1,4,0,0,1,0,1
6,7,614,0,1,4,0,3,1,0,1
6,1,485,0,1,4,1,5,1,0,1
6,1,287,1,1,4,0,0,1,0,1
6,0,37,1,1,4,0,6,1,0,1
6,1,650,1,1,4,0,0,1,0,1
6,10,590,0,0,4,0,5,1,0,1
6,0,55,0,1,4,0,6,1,0,1
6,1,166,1,1,4,0,2,1,0,1
6,6,48,1,1,4,0,2,1,0,1
6,0,72,1,0,4,0,6,1,0,1
6,1,55,1,1,4,0,2,1,0,1
6,2,96,0,0,4,0,6,1,0,1
6,1,144,0,1,4,0,3,1,0,1
6,2,474,1,1,4,0,0,1,0,1
6,0,559,0,2,4,0,6,1,0,1
6,1,1101,1,1,4,1,0,1,0,1
6,4,236,0,0,4,0,6,1,0,1
6,1,164,1,1,4,0,1,1,0,1
6,1,123,1,1,4,0,1,1,0,1
6,0,209,0,1,4,0,6,1,0,1
6,3,485,0,0,4,0,0,1,0,1
6,1,311,0,1,4,0,2,1,0,1
6,7,274,0,1,4,0,2,1,0,1
6,2,163,1,1,4,0,1,1,0,1
6,7,345,1,2,4,1,3,1,0,1
6,3,329,1,1,4,0,1,1,0,1
6,9,68,1,1,4,0,2,1,0,1
6,2,214,0,1,4,0,0,1,0,1
6,9,1062,0,1,4,0,3,1,0,1
6,1,253,1,1,4,0,1,1,0,1
6,10,170,1,1,4,0,0,1,0,1
6,7,78,1,1,4,0,3,1,0,1
6,4,194,0,1,4,0,6,1,0,1
6,0,126,0,2,4,0,6,1,0,1
6,9,224,0,1,4,0,3,1,0,1
6,2,98,0,1,4,0,6,1,0,1
6,1,252,0,2,4,0,2,1,0,1
6,1,607,1,1,4,0,0,1,0,1
6,0,103,0,2,4,0,3,1,0,1
6,1,241,1,1,4,0,2,1,0,1
6,9,96,0,1,4,0,5,1,0,1
6,4,238,0,1,4,0,3,1,0,1
6,7,245,1,0,4,0,3,1,0,1
6,0,152,0,1,4,1,3,1,0,1
6,9,418,1,1,4,0,3,1,0,1
6,7,198,0,1,4,1,3,1,0,1
6,0,175,1,1,4,0,3,1,0,1
6,4,51,0,1,4,0,6,1,0,1
6,9,229,1,2,4,0,5,1,0,1
6,3,154,1,1,4,0,0,1,0,1
6,1,306,0,1,4,0,5,1,0,1
6,5,114,0,0,4,0,3,1,0,1
6,0,24,1,0,4,0,3,1,0,1
6,4,353,1,1,4,0,6,1,0,1
6,1,108,0,1,4,0,1,1,0,1
6,3,222,1,0,4,0,5,1,0,1
6,1,1009,1,1,4,0,0,1,0,1
6,7,105,0,1,4,0,3,1,0,1
6,0,228,0,1,4,0,3,1,0,1
6,0,128,1,1,4,0,3,1,0,1
6,4,550,0,1,4,0,6,1,0,1
6,4,764,0,1,4,0,5,1,0,1
6,6,234,1,1,4,0,6,1,0,1
6,3,110,0,1,4,0,0,1,0,1
6,1,305,1,1,4,1,1,1,0,1
6,5,134,0,1,4,0,0,1,0,1
